order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O003420,C01992,P0423,09-11-2025,2,20,Cash,Delivered
O003421,C00912,P0374,24-03-2024,2,110,Upi,Shipped
O003422,C01167,P0372,21-09-2025,3,20,Cash,Returned
O003423,C00700,P0431,01-12-2025,1,110,Cash,Returned
O003424,C01429,P0346,06-06-2025,0,20,Card,Shipped
O003425,C01787,P0308,07-11-2024,4,15,Upi,Cancelled
O003426,C01313,P0201,25-01-2025,3,0,Upi,Cancelled
O003427,C00095,P0493,06-10-2024,4,15,Upi,Returned
O003428,C01232,P0389,19-02-2024,0,110,Upi,Delivered
O003429,C00734,P0144,03-06-2025,0,10,Upi,Shipped
O003430,C01235,P0110,24-06-2024,3,20,Upi,Delivered
O003431,C00781,P0290,11-04-2024,2,110,Cash,Delivered
O003432,C00276,P0185,01-05-2024,4,110,Upi,Delivered
O003433,C01907,P0084,19-11-2024,3,20,Upi,Cancelled
O003434,C01069,P0293,20-05-2024,4,110,Cash,Delivered
O003435,C01273,P0143,05-09-2024,2,20,Card,Delivered
O003436,C01127,P0198,05-03-2025,2,0,Upi,Delivered
O003437,C00659,P0375,19-10-2025,3,20,Upi,Cancelled
O003438,C01071,P0486,06-09-2024,2,10,Card,Returned
O003439,C00462,P0490,22-09-2025,1,0,Upi,Delivered
O003440,C00148,P0253,25-05-2024,2,110,Cash,Delivered
O003441,C00072,P0490,18-04-2024,3,0,Cash,Delivered
O003442,C01775,P0158,06-11-2024,0,0,Upi,Returned
O003443,C00996,P0350,21-06-2025,3,0,Card,Cancelled
O003444,C01505,P0379,06-10-2025,0,0,Cash,Returned
O003445,C01794,P0448,10-09-2025,4,110,Upi,Cancelled
O003446,C01548,P0091,18-03-2024,2,20,Upi,Returned
O003447,C00440,P0180,03-08-2024,3,10,Cash,Cancelled
O003448,C00863,P0228,29-01-2025,1,10,Card,Shipped
O003449,C00122,P0342,10-06-2024,0,10,Upi,Returned
O003450,C00910,P0303,31-03-2025,3,10,Card,Delivered
O003451,C01971,P0144,02-03-2024,2,0,Upi,Returned
O003452,C00485,P0147,05-12-2024,2,10,Card,Returned
O003453,C01407,P0331,06-02-2024,2,0,Upi,Cancelled
O003454,C01300,P0126,08-09-2024,4,10,Cash,Shipped
O003455,C01450,P0373,30-11-2025,3,110,Cash,Delivered
O003456,C01156,P0078,26-10-2024,0,0,Card,Cancelled
O003457,C00334,P0218,08-04-2024,2,10,Upi,Returned
O003458,C00550,P0328,01-05-2025,4,10,Upi,Delivered
O003459,C00024,P0230,25-10-2025,4,20,Upi,Delivered
O003460,C01679,P0460,12-06-2024,3,0,Card,Cancelled
O003461,C01920,P0013,03-08-2025,0,0,Upi,Returned
O003462,C01608,P0188,27-01-2024,1,10,Cash,Delivered
O003463,C01729,P0477,31-05-2025,1,20,Card,Returned
O003464,C01818,P0408,12-08-2024,1,0,Cash,Returned
O003465,C00497,P0199,09-09-2025,4,15,Upi,Delivered
O003466,C01178,P0439,04-01-2024,4,20,Upi,Delivered
O003467,C01789,P0283,07-02-2025,2,0,Cash,Shipped
O003468,C01753,P0457,03-01-2025,1,10,Card,Cancelled
O003469,C00777,P0160,30-06-2025,4,110,Cash,Delivered
O003470,C00554,P0154,19-10-2024,2,0,Cash,Delivered
O003471,C00055,P0174,05-06-2025,0,0,Upi,Cancelled
O003472,C00310,P0250,06-01-2024,2,20,Cash,Cancelled
O003473,C00064,P0123,27-03-2025,2,10,Upi,Returned
O003474,C01122,P0029,20-02-2025,2,110,Upi,Delivered
O003475,C00600,P0347,25-10-2025,0,10,Cash,Shipped
O003476,C01457,P0378,07-06-2024,1,20,Card,Returned
O003477,C00547,P0015,02-05-2025,2,110,Upi,Returned
O003478,C01012,P0413,24-09-2024,0,20,Cash,Shipped
O003479,C01050,P0429,17-01-2024,0,110,Cash,Delivered
O003480,C01445,P0052,01-09-2024,4,15,Cash,Delivered
O003481,C01623,P0284,10-05-2024,2,0,Upi,Shipped
O003482,C00716,P0334,24-03-2024,2,20,Upi,Cancelled
O003483,C00129,P0402,08-06-2024,4,20,Upi,Shipped
O003484,C01496,P0062,17-04-2025,3,0,Upi,Delivered
O003485,C00498,P0405,31-10-2025,2,110,Card,Delivered
O003486,C01605,P0122,25-08-2024,1,0,Upi,Shipped
O003487,C00021,P0438,13-07-2024,1,20,Card,Shipped
O003488,C01497,P0075,31-01-2024,4,10,Upi,Delivered
O003489,C00818,P0019,11-05-2024,0,0,Cash,Cancelled
O003490,C01269,P0128,26-10-2024,1,0,Upi,Delivered
O003491,C01229,P0006,21-03-2025,0,0,Upi,Shipped
O003492,C00300,P0193,16-10-2024,4,10,Upi,Returned
O003493,C01088,P0479,25-12-2024,0,10,Cash,Returned
O003494,C01070,P0328,15-07-2025,3,0,Card,Delivered
O003495,C00912,P0160,18-10-2025,2,0,Upi,Delivered
O003496,C01706,P0204,23-06-2025,2,10,Upi,Returned
O003497,C01688,P0131,13-08-2025,4,10,Upi,Returned
O003498,C01165,P0272,01-04-2024,1,20,Card,Returned
O003499,C00396,P0423,05-09-2024,2,0,Upi,Delivered
O003500,C00302,P0285,20-07-2024,1,20,Card,Shipped
O003501,C01521,P0446,06-02-2024,4,20,Upi,Delivered
O003502,C01398,P0386,21-08-2024,3,0,Upi,Cancelled
O003503,C00034,P0123,04-07-2025,0,0,Upi,Cancelled
O003504,C01746,P0061,03-05-2025,4,10,Upi,Delivered
O003505,C00787,P0364,26-06-2025,2,0,Card,Delivered
O003506,C00794,P0369,10-04-2025,2,20,Cash,Returned
O003507,C01028,P0421,03-04-2024,4,10,Upi,Cancelled
O003508,C01290,P0144,08-06-2024,2,0,Upi,Shipped
O003509,C01206,P0087,16-12-2024,3,0,Upi,Cancelled
O003510,C01878,P0287,12-01-2025,2,110,Card,Shipped
O003511,C00998,P0323,12-07-2024,2,0,Upi,Cancelled
O003512,C01407,P0372,02-01-2025,3,0,Card,Returned
O003513,C01202,P0159,09-05-2025,2,20,Card,Cancelled
O003514,C00149,P0069,30-03-2024,2,10,Upi,Returned
O003515,C00752,P0389,28-05-2024,4,20,Upi,Cancelled
O003516,C01315,P0018,11-01-2024,2,20,Upi,Cancelled
O003517,C01029,P0027,17-07-2024,2,10,Upi,Cancelled
O003518,C00790,P0365,25-04-2025,1,20,Upi,Delivered
O003519,C01010,P0094,25-11-2025,0,0,Upi,Returned
O003520,C01832,P0199,08-08-2025,2,0,Upi,Shipped
O003521,C00482,P0013,09-08-2025,4,110,Cash,Delivered
O003522,C01694,P0220,02-10-2024,2,10,Upi,Returned
O003523,C01270,P0062,24-07-2024,2,0,Upi,Delivered
O003524,C01392,P0497,12-12-2024,2,20,Cash,Delivered
O003525,C01716,P0316,01-10-2025,2,0,Cash,Delivered
O003526,C00690,P0397,17-06-2024,2,10,Upi,Delivered
O003527,C00096,P0345,01-05-2025,3,10,Upi,Delivered
O003528,C01015,P0378,10-06-2025,2,10,Upi,Returned
O003529,C01541,P0030,11-09-2024,2,20,Upi,Shipped
O003530,C02000,P0199,15-05-2025,3,20,Upi,Returned
O003531,C00030,P0228,12-03-2024,3,10,Upi,Cancelled
O003532,C00469,P0151,21-01-2025,2,110,Card,Delivered
O003533,C00980,P0475,30-10-2024,2,10,Card,Delivered
O003534,C00594,P0127,02-04-2025,1,0,Cash,Cancelled
O003535,C01933,P0042,31-01-2025,1,0,Cash,Shipped
O003536,C00404,P0375,17-07-2025,1,0,Upi,Delivered
O003537,C00771,P0351,04-10-2025,4,10,Cash,Delivered
O003538,C00568,P0489,09-04-2024,3,20,Cash,Cancelled
O003539,C00708,P0172,20-04-2024,2,10,Upi,Shipped
O003540,C01052,P0362,16-07-2024,1,10,Upi,Delivered
O003541,C01277,P0470,14-06-2024,1,0,Card,Returned
O003542,C01881,P0007,21-07-2025,3,0,Upi,Returned
O003543,C00915,P0075,06-09-2024,2,10,Upi,Cancelled
O003544,C00417,P0239,24-11-2024,2,20,Cash,Shipped
O003545,C01472,P0241,19-09-2024,3,20,Upi,Shipped
O003546,C00263,P0036,25-12-2024,2,10,Cash,Returned
O003547,C01411,P0227,13-06-2024,1,0,Cash,Cancelled
O003548,C00358,P0396,11-10-2024,2,10,Upi,Returned
O003549,C01678,P0449,24-04-2024,2,0,Upi,Delivered
O003550,C00971,P0126,19-07-2025,3,110,Cash,Returned
O003551,C01182,P0260,07-09-2024,0,20,Upi,Delivered
O003552,C00851,P0428,16-08-2024,3,0,Upi,Returned
O003553,C01262,P0341,08-03-2025,4,20,Card,Delivered
O003554,C00714,P0236,01-07-2025,4,15,Card,Shipped
O003555,C01947,P0289,10-12-2024,1,0,Cash,Shipped
O003556,C00782,P0024,21-09-2025,4,15,Cash,Returned
O003557,C01913,P0164,17-02-2025,0,0,Upi,Shipped
O003558,C00554,P0244,02-12-2024,3,0,Card,Delivered
O003559,C01198,P0296,11-04-2024,1,20,Card,Delivered
O003560,C00696,P0197,08-02-2024,0,20,Upi,Delivered
O003561,C01080,P0416,09-10-2024,0,20,Upi,Cancelled
O003562,C01678,P0125,23-07-2024,0,20,Upi,Returned
O003563,C01504,P0030,28-07-2025,0,0,Cash,Delivered
O003564,C00059,P0156,15-03-2024,1,20,Upi,Delivered
O003565,C00510,P0423,17-11-2024,2,110,Upi,Cancelled
O003566,C00610,P0194,23-02-2025,4,20,Card,Shipped
O003567,C01280,P0011,01-05-2024,1,20,Card,Delivered
O003568,C01872,P0040,09-10-2025,4,10,Upi,Shipped
O003569,C00035,P0088,15-07-2025,2,0,Upi,Cancelled
O003570,C01131,P0103,15-03-2024,2,0,Upi,Shipped
O003571,C00140,P0496,24-09-2024,4,20,Upi,Delivered
O003572,C01479,P0323,22-04-2024,4,10,Card,Cancelled
O003573,C01907,P0402,17-05-2025,2,0,Card,Delivered
O003574,C00037,P0382,23-02-2024,0,20,Upi,Delivered
O003575,C00477,P0121,05-09-2024,2,0,Cash,Delivered
O003576,C00630,P0085,21-05-2025,1,110,Card,Delivered
O003577,C01344,P0177,01-04-2025,1,110,Upi,Delivered
O003578,C01292,P0480,02-01-2025,4,15,Card,Returned
O003579,C01007,P0314,09-05-2024,1,0,Cash,Delivered
O003580,C01647,P0079,28-09-2025,0,0,Card,Shipped
O003581,C01506,P0146,26-08-2024,0,110,Cash,Returned
O003582,C01833,P0058,29-02-2024,0,0,Cash,Delivered
O003583,C01989,P0395,28-09-2025,2,0,Cash,Delivered
O003584,C00318,P0413,10-07-2025,4,10,Card,Cancelled
O003585,C00671,P0366,21-02-2024,0,20,Upi,Delivered
O003586,C00790,P0297,20-10-2024,3,0,Card,Delivered
O003587,C00377,P0143,08-05-2025,4,110,Cash,Delivered
O003588,C00221,P0050,02-05-2024,2,20,Cash,Delivered
O003589,C00160,P0004,15-09-2024,0,10,Upi,Delivered
O003590,C00902,P0456,19-01-2024,3,0,Upi,Returned
O003591,C00287,P0090,04-04-2025,2,0,Cash,Delivered
O003592,C01302,P0009,12-03-2025,1,20,Upi,Delivered
O003593,C01674,P0039,09-07-2024,2,10,Upi,Cancelled
O003594,C00284,P0058,17-08-2025,3,10,Upi,Delivered
O003595,C00700,P0030,29-05-2025,3,10,Card,Returned
O003596,C01444,P0310,09-01-2025,4,110,Upi,Returned
O003597,C00632,P0001,02-08-2025,3,0,Upi,Delivered
O003598,C01590,P0223,03-09-2024,3,10,Cash,Returned
O003599,C00771,P0320,22-10-2025,3,10,Card,Cancelled
O003600,C00189,P0263,31-08-2025,4,10,Upi,Returned
O003601,C01293,P9999,10-03-2024,2,0,Upi,Returned
O003602,C00255,P0212,29-02-2024,2,110,Upi,Cancelled
O003603,C01945,P0216,28-04-2024,4,20,Card,Shipped
O003604,C00634,P0070,12-10-2025,2,0,Upi,Delivered
O003605,C01195,P0491,29-12-2024,1,10,Cash,Returned
O003606,C01874,P0020,26-07-2024,4,15,Upi,Delivered
O003607,C01752,P0185,30-07-2025,0,0,Cash,Delivered
O003608,C01600,P0327,07-11-2024,2,0,Card,Cancelled
O003609,C00582,P0316,21-03-2025,3,0,Upi,Returned
O003610,C00266,P0083,06-02-2025,2,20,Upi,Returned
O003611,C01876,P0306,19-08-2025,2,10,Card,Cancelled
O003612,C01301,P0357,08-11-2024,1,10,Upi,Cancelled
O003613,C01775,P0237,01-03-2025,4,10,Upi,Cancelled
O003614,C00166,P0065,19-02-2025,0,0,Cash,Shipped
O003615,C00042,P0075,19-01-2024,0,10,Upi,Delivered
O003616,C00530,P0468,20-07-2024,2,10,Upi,Cancelled
O003617,C00925,P0331,10-11-2025,4,15,Cash,Returned
O003618,C00171,P0284,05-11-2024,2,0,Upi,Delivered
O003619,C00443,P0487,13-10-2024,3,0,Cash,Returned
O003620,C00161,P0482,17-08-2025,2,0,Card,Shipped
O003621,C01783,P0362,12-11-2024,2,0,Card,Cancelled
O003622,C01987,P0065,16-04-2024,4,10,Upi,Delivered
O003623,C00953,P0200,07-03-2024,4,10,Upi,Delivered
O003624,C01327,P0423,29-06-2024,0,0,Upi,Delivered
O003625,C01022,P0023,13-06-2024,4,15,Card,Delivered
O003626,C00461,P0299,29-03-2025,4,110,Upi,Delivered
O003627,C00111,P0272,23-07-2024,0,0,Upi,Returned
O003628,C01154,P0334,23-11-2025,3,110,Cash,Shipped
O003629,C00775,P0412,27-04-2025,2,0,Cash,Shipped
O003630,C00666,P0100,25-11-2025,2,0,Cash,Shipped
O003631,C00530,P0040,24-07-2025,3,0,Cash,Returned
O003632,C01127,P0401,06-11-2025,2,10,Cash,Delivered
O003633,C00957,P0304,10-01-2024,4,110,Upi,Returned
O003634,C01963,P0253,14-07-2024,3,0,Card,Delivered
O003635,C00401,P0453,09-09-2025,4,15,Upi,Shipped
O003636,C01365,P0471,10-03-2024,3,20,Card,Returned
O003637,C00669,P0310,10-02-2024,4,15,Upi,Returned
O003638,C00133,P0335,12-05-2025,1,0,Cash,Cancelled
O003639,C00146,P0285,26-05-2025,1,20,Upi,Delivered
O003640,C01585,P0448,15-11-2024,4,15,Cash,Delivered
O003641,C01479,P0096,03-10-2025,0,10,Upi,Cancelled
O003642,C01717,P0395,17-11-2025,4,10,Card,Delivered
O003643,C01089,P0054,23-11-2025,2,110,Cash,Delivered
O003644,C01965,P0369,12-03-2024,0,10,Card,Returned
O003645,C00972,P0174,29-01-2024,2,0,Upi,Delivered
O003646,C00679,P0402,12-01-2024,2,10,Cash,Cancelled
O003647,C00611,P0327,30-04-2024,4,20,Cash,Cancelled
O003648,C01392,P0498,01-02-2024,3,0,Upi,Returned
O003649,C00703,P0414,18-04-2024,1,10,Card,Cancelled
O003650,C01235,P0039,07-12-2024,2,10,Card,Returned
O003651,C00437,P0460,22-06-2025,4,10,Upi,Returned
O003652,C01275,P0471,03-06-2025,3,110,Upi,Delivered
O003653,C01438,P0453,11-02-2025,0,0,Upi,Cancelled
O003654,C00619,P0418,02-08-2024,2,20,Upi,Shipped
O003655,C01917,P0496,05-09-2025,3,0,Cash,Returned
O003656,C00765,P0131,19-08-2024,2,20,Card,Delivered
O003657,C01154,P0410,10-02-2025,4,15,Cash,Cancelled
O003658,C00470,P0426,06-04-2025,1,20,Card,Delivered
O003659,C00189,P0099,10-06-2024,4,110,Card,Returned
O003660,C01980,P0249,02-06-2024,2,20,Card,Delivered
O003661,C01415,P0344,06-03-2024,3,0,Upi,Delivered
O003662,C00017,P0269,19-01-2025,1,0,Upi,Delivered
O003663,C99999,P0334,13-04-2024,2,0,Card,Shipped
O003664,C01486,P0037,11-01-2024,1,0,Card,Delivered
O003665,C00236,P0440,09-11-2025,2,0,Cash,Shipped
O003666,C00614,P0029,01-02-2024,2,0,Upi,Returned
O003667,C00444,P0488,25-08-2024,0,20,Upi,Cancelled
O003668,C00693,P0205,29-10-2024,4,110,Upi,Returned
O003669,C01534,P0089,07-11-2025,0,10,Card,Delivered
O003670,C01216,P0274,07-07-2024,1,10,Upi,Delivered
O003671,C00334,P0464,23-10-2024,2,10,Card,Cancelled
O003672,C00473,P0081,17-08-2025,2,10,Upi,Delivered
O003673,C01693,P0125,08-10-2024,0,10,Card,Returned
O003674,C01172,P0411,20-11-2025,1,20,Upi,Shipped
O003675,C01967,P0073,12-07-2025,1,20,Cash,Delivered
O003676,C00319,P0167,07-11-2025,2,20,Upi,Delivered
O003677,C00968,P0433,21-09-2024,0,20,Upi,Cancelled
O003678,C01710,P0445,12-06-2025,1,10,Cash,Cancelled
O003679,C01744,P0364,20-06-2024,4,10,Upi,Delivered
O003680,C01821,P0415,10-02-2025,0,0,Upi,Delivered
O003681,C01145,P0334,09-04-2025,3,20,Upi,Delivered
O003682,C01071,P0369,17-07-2025,4,15,Cash,Cancelled
O003683,C00709,P0213,03-01-2025,2,20,Upi,Cancelled
O003684,C01109,P0470,21-03-2024,1,20,Card,Delivered
O003685,C01913,P0427,12-02-2025,4,10,Upi,Delivered
O003686,C00112,P0304,18-02-2025,2,0,Upi,Returned
O003687,C01368,P0443,12-07-2024,1,20,Upi,Delivered
O003688,C00505,P0363,22-03-2025,2,110,Cash,Shipped
O003689,C00780,P0400,10-08-2025,0,10,Cash,Returned
O003690,C00172,P0458,03-08-2024,0,110,Upi,Delivered
O003691,C00106,P0062,27-02-2024,2,20,Cash,Returned
O003692,C00229,P0104,08-10-2025,3,0,Upi,Delivered
O003693,C01393,P0240,20-11-2024,3,20,Upi,Delivered
O003694,C01011,P0310,24-06-2025,4,20,Upi,Cancelled
O003695,C00287,P0227,26-12-2024,2,10,Upi,Delivered
O003696,C00201,P0268,10-02-2025,0,20,Card,Delivered
O003697,C00241,P0474,30-07-2025,4,20,Card,Delivered
O003698,C01290,P0135,09-04-2025,1,0,Upi,Cancelled
O003699,C01099,P0051,07-04-2024,0,0,Upi,Delivered
O003700,C01480,P0338,18-10-2025,1,10,Upi,Shipped
O003701,C01872,P0080,23-06-2024,2,0,Upi,Delivered
O003702,C00108,P0378,03-04-2024,2,0,Cash,Cancelled
O003703,C00316,P0169,01-04-2025,1,0,Upi,Delivered
O003704,C00628,P0443,15-03-2024,2,10,Card,Shipped
O003705,C01163,P0256,21-05-2024,3,20,Card,Returned
O003706,C00236,P0328,11-11-2025,2,10,Cash,Delivered
O003707,C00848,P0100,07-10-2024,3,20,Cash,Shipped
O003708,C01644,P0228,13-04-2024,1,10,Cash,Cancelled
O003709,C01506,P0331,20-10-2024,0,110,Upi,Cancelled
O003710,C01109,P0367,29-03-2025,2,10,Card,Delivered
O003711,C01909,P0494,19-03-2024,0,20,Upi,Delivered
O003712,C01515,P0185,08-11-2025,3,110,Cash,Shipped
O003713,C00001,P0035,27-07-2024,3,10,Upi,Returned
O003714,C01617,P0109,10-05-2024,2,0,Card,Delivered
O003715,C00608,P0186,28-06-2024,3,20,Upi,Delivered
O003716,C00342,P0001,09-04-2024,2,20,Upi,Returned
O003717,C00825,P0479,24-05-2024,1,10,Card,Returned
O003718,C00913,P0468,08-10-2025,2,10,Upi,Cancelled
O003719,C01890,P0375,23-01-2025,4,110,Upi,Returned
O003720,C01050,P0200,03-02-2024,1,10,Upi,Returned
O003721,C01640,P0353,12-09-2024,2,20,Card,Delivered
O003722,C00420,P0218,23-06-2024,4,15,Card,Delivered
O003723,C01397,P0497,08-05-2025,2,10,Cash,Shipped
O003724,C01793,P0491,02-09-2024,2,110,Upi,Delivered
O003725,C01565,P0182,02-01-2024,4,110,Upi,Shipped
O003726,C01819,P0046,12-07-2024,2,10,Upi,Delivered
O003727,C01369,P0207,22-01-2024,4,15,Upi,Returned
O003728,C00176,P0496,06-01-2025,2,10,Card,Delivered
O003729,C00829,P0169,07-09-2024,0,20,Upi,Shipped
O003730,C00373,P0460,22-01-2024,1,0,Cash,Delivered
O003731,C01994,P0179,01-12-2025,1,10,Upi,Returned
O003732,C01675,P0129,02-06-2024,1,0,Cash,Shipped
O003733,C01831,P0347,24-05-2024,0,0,Upi,Returned
O003734,C00704,P0426,09-03-2024,0,0,Card,Delivered
O003735,C00165,P0476,09-09-2025,2,20,Cash,Cancelled
O003736,C00641,P0310,02-09-2025,2,0,Upi,Shipped
O003737,C00806,P0473,02-05-2024,1,10,Upi,Returned
O003738,C01676,P0299,14-11-2024,2,110,Upi,Cancelled
O003739,C00483,P0283,27-10-2024,4,10,Card,Returned
O003740,C01467,P0319,12-02-2025,0,110,Card,Cancelled
O003741,C00763,P0134,04-08-2025,1,20,Upi,Returned
O003742,C01737,P0438,08-09-2024,1,0,Cash,Delivered
O003743,C01125,P0053,06-08-2024,4,10,Card,Delivered
O003744,C00458,P0169,19-02-2025,1,0,Upi,Returned
O003745,C00850,P0173,02-07-2024,2,20,Upi,Delivered
O003746,C01221,P0481,17-05-2024,3,0,Upi,Delivered
O003747,C01202,P0299,17-03-2025,4,20,Upi,Shipped
O003748,C01953,P0182,29-11-2025,0,20,Upi,Delivered
O003749,C01760,P0437,16-11-2024,0,0,Upi,Shipped
O003750,C00461,P0440,02-05-2024,3,0,Upi,Shipped
O003751,C01533,P0215,23-09-2024,2,10,Cash,Returned
O003752,C00402,P0478,31-08-2025,2,20,Card,Delivered
O003753,C01921,P0210,01-08-2025,2,110,Upi,Cancelled
O003754,C00325,P0475,19-02-2025,4,10,Cash,Delivered
O003755,C00360,P0137,03-12-2024,2,10,Upi,Delivered
O003756,C01367,P0268,06-04-2024,3,20,Card,Shipped
O003757,C01183,P0243,06-11-2024,2,0,Upi,Delivered
O003758,C01885,P0291,03-03-2024,0,10,Card,Cancelled
O003759,C01437,P0319,13-02-2024,4,20,Card,Returned
O003760,C00359,P0375,19-04-2025,2,10,Upi,Shipped
O003761,C00112,P0047,16-03-2025,4,10,Upi,Cancelled
O003762,C00861,P0341,12-04-2025,3,0,Upi,Cancelled
O003763,C00388,P0462,20-01-2024,1,20,Card,Delivered
O003764,C00386,P0010,14-05-2024,3,0,Upi,Cancelled
O003765,C01417,P0017,25-01-2025,4,15,Upi,Delivered
O003766,C01097,P0407,01-10-2024,2,0,Card,Delivered
O003767,C00364,P0054,05-02-2025,4,10,Upi,Shipped
O003768,C01422,P0365,23-10-2024,2,0,Upi,Shipped
O003769,C00668,P0223,09-04-2024,2,110,Card,Returned
O003770,C00451,P0340,16-07-2025,4,15,Card,Shipped
O003771,C01700,P0329,06-06-2025,4,20,Upi,Delivered
O003772,C01752,P0222,04-06-2025,2,0,Cash,Delivered
O003773,C00698,P0394,07-08-2024,2,20,Cash,Delivered
O003774,C01751,P0416,05-03-2024,2,20,Cash,Delivered
O003775,C00813,P0355,15-01-2025,1,0,Card,Returned
O003776,C01848,P0025,03-11-2024,2,10,Cash,Delivered
O003777,C01915,P0483,28-11-2025,0,10,Card,Delivered
O003778,C00839,P0053,12-11-2025,2,20,Card,Delivered
O003779,C01640,P0042,28-01-2024,3,0,Card,Delivered
O003780,C00187,P0309,19-11-2024,2,0,Cash,Delivered
O003781,C00809,P0223,02-04-2025,0,20,Upi,Delivered
O003782,C01346,P0407,05-04-2025,2,10,Card,Shipped
O003783,C01190,P0202,28-09-2025,4,110,Cash,Cancelled
O003784,C01130,P0196,12-07-2024,2,110,Card,Cancelled
O003785,C01811,P0010,15-09-2025,2,0,Cash,Returned
O003786,C01238,P0168,26-01-2024,2,0,Upi,Delivered
O003787,C00327,P0384,09-08-2025,4,15,Upi,Delivered
O003788,C01181,P0221,14-01-2024,4,10,Cash,Returned
O003789,C01525,P0361,27-05-2025,2,0,Card,Delivered
O003790,C00763,P0248,12-05-2025,3,10,Card,Shipped
O003791,C01889,P0180,24-05-2024,1,20,Card,Returned
O003792,C00486,P0461,25-09-2024,3,20,Cash,Shipped
O003793,C01975,P0172,28-08-2024,0,10,Cash,Cancelled
O003794,C01817,P0069,11-09-2025,3,0,Upi,Delivered
O003795,C00341,P0306,11-05-2025,0,0,Upi,Delivered
O003796,C01509,P0448,21-07-2024,4,15,Cash,Delivered
O003797,C00269,P0259,27-01-2024,0,0,Card,Cancelled
O003798,C01596,P0452,18-04-2025,1,10,Card,Cancelled
O003799,C00480,P0092,26-10-2024,2,20,Upi,Returned
O003800,C01033,P0317,23-08-2025,1,0,Upi,Delivered
O003801,C00139,P0373,28-02-2024,2,10,Cash,Delivered
O003802,C01484,P0393,05-06-2025,2,10,Upi,Delivered
O003803,C01700,P0007,14-09-2025,2,10,Upi,Delivered
O003804,C01318,P0377,09-09-2024,2,20,Cash,Shipped
O003805,C01296,P0294,26-09-2024,2,0,Upi,Returned
O003806,C00924,P0496,30-04-2024,2,10,Cash,Cancelled
O003807,C00430,P0113,21-09-2025,2,110,Cash,Cancelled
O003808,C00568,P0180,15-05-2024,3,20,Upi,Cancelled
O003809,C01019,P0106,29-06-2025,0,10,Upi,Delivered
O003810,C01877,P0236,12-04-2025,3,0,Cash,Shipped
O003811,C00766,P0388,16-09-2025,2,110,Upi,Shipped
O003812,C01641,P0140,28-03-2024,1,10,Cash,Returned
O003813,C00684,P0164,25-02-2025,2,0,Upi,Shipped
O003814,C01763,P0492,19-04-2025,2,10,Upi,Delivered
O003815,C01395,P0200,20-10-2025,2,10,Card,Shipped
O003816,C01172,P0225,20-08-2025,2,110,Card,Shipped
O003817,C01750,P0016,12-08-2024,1,0,Cash,Cancelled
O003818,C00356,P0464,17-11-2025,0,0,Upi,Delivered
O003819,C01870,P0297,30-10-2024,4,110,Cash,Shipped
O003820,C01593,P0224,11-03-2025,2,20,Cash,Delivered
O003821,C00864,P0427,09-06-2024,2,20,Card,Delivered
O003822,C00071,P0322,23-06-2024,3,0,Card,Shipped
O003823,C00055,P0080,29-10-2025,4,15,Upi,Delivered
O003824,C00619,P0254,20-12-2024,2,20,Upi,Cancelled
O003825,C00165,P0398,30-06-2024,2,0,Upi,Returned
O003826,C01654,P0254,09-02-2024,1,10,Upi,Shipped
O003827,C01315,P0372,26-08-2024,3,10,Card,Returned
O003828,C00631,P0097,07-09-2025,3,0,Upi,Cancelled
O003829,C00994,P0204,11-01-2024,3,110,Upi,Shipped
O003830,C01558,P0023,11-06-2025,2,0,Upi,Delivered
O003831,C01169,P0032,21-02-2025,1,0,Upi,Returned
O003832,C00895,P0251,18-09-2024,0,110,Cash,Returned
O003833,C01090,P0430,25-08-2024,0,10,Card,Delivered
O003834,C00515,P0328,02-04-2025,3,0,Card,Delivered
O003835,C00706,P0206,01-01-2024,3,10,Cash,Returned
O003836,C00876,P0466,29-07-2024,0,0,Upi,Cancelled
O003837,C00222,P0118,09-06-2024,2,10,Cash,Delivered
O003838,C00814,P0451,30-04-2025,3,10,Upi,Shipped
O003839,C01375,P0401,14-06-2025,3,20,Cash,Returned
O003840,C00967,P0101,01-08-2025,2,0,Upi,Delivered
O003841,C00760,P0337,18-03-2024,2,20,Upi,Delivered
O003842,C01936,P0252,23-06-2024,2,20,Cash,Cancelled
O003843,C01018,P0481,20-02-2025,0,110,Card,Returned
O003844,C01753,P0470,24-05-2025,3,0,Upi,Delivered
O003845,C01215,P0098,14-05-2024,3,20,Cash,Shipped
O003846,C01797,P0188,23-04-2024,2,0,Card,Returned
O003847,C01652,P0365,19-07-2024,2,20,Cash,Shipped
O003848,C01173,P0024,18-07-2025,2,110,Upi,Delivered
O003849,C01766,P0242,16-05-2025,2,0,Upi,Delivered
